Lyapunov exponents: inf,inf
Lyapunov exponents: -0.0130828,0.0476231
Lyapunov exponents: -0.00106808,0.0352142
Lyapunov exponents: -0.000708244,0.0293967
Lyapunov exponents: 0.00268536,0.0298226
Lyapunov exponents: 0.00338567,0.0273309
Lyapunov exponents: 0.00837051,0.0233889
Lyapunov exponents: 0.0069356,0.0206719
Lyapunov exponents: 0.00827216,0.0197065
Lyapunov exponents: 0.0101127,0.0201068
Lyapunov exponents: 0.00942234,0.0187426
Lyapunov exponents: 0.00984876,0.0184588
Lyapunov exponents: 0.0113248,0.0186765
Lyapunov exponents: 0.0108874,0.0176715
Lyapunov exponents: 0.00946239,0.0172372
Lyapunov exponents: 0.0094302,0.0175327
Lyapunov exponents: 0.0105562,0.0182401
Lyapunov exponents: 0.0101489,0.0176682
Lyapunov exponents: 0.0107996,0.0167665
Lyapunov exponents: 0.0107532,0.0170247
Lyapunov exponents: 0.0102758,0.0168833
Lyapunov exponents: 0.0107681,0.0171346
Lyapunov exponents: 0.0102831,0.017093
Lyapunov exponents: 0.010363,0.0169126
Lyapunov exponents: 0.0105409,0.0166402
Lyapunov exponents: 0.0113581,0.0174181
Lyapunov exponents: 0.0112513,0.016647
Lyapunov exponents: 0.0106302,0.0163175
Lyapunov exponents: 0.0103275,0.0159103
Lyapunov exponents: 0.0100046,0.0158238
Lyapunov exponents: 0.00992841,0.0152584
Lyapunov exponents: 0.00983778,0.0151371
Lyapunov exponents: 0.00975277,0.014938
Lyapunov exponents: 0.0101147,0.0149484
Lyapunov exponents: 0.0108349,0.0153811
Lyapunov exponents: 0.0108825,0.0146916
Lyapunov exponents: 0.0108172,0.0144032
Lyapunov exponents: 0.010476,0.0143808
Lyapunov exponents: 0.0103146,0.0144807
Lyapunov exponents: 0.0107096,0.0145552
Lyapunov exponents: 0.0108766,0.0149757
Lyapunov exponents: 0.0107082,0.0150785
Lyapunov exponents: 0.0104531,0.0150617
Lyapunov exponents: 0.0106491,0.0147828
Lyapunov exponents: 0.0105957,0.014839
Lyapunov exponents: 0.0103374,0.0143371
Lyapunov exponents: 0.0103399,0.0142016
Lyapunov exponents: 0.0103372,0.0144044
Lyapunov exponents: 0.0106721,0.0145109
Lyapunov exponents: 0.0106442,0.0143808
Lyapunov exponents: 0.0102979,0.0141905
Lyapunov exponents: 0.0101214,0.0141078
Lyapunov exponents: 0.00993049,0.0139728
Lyapunov exponents: 0.0102416,0.0138463
Lyapunov exponents: 0.0103109,0.0139917
Lyapunov exponents: 0.00994676,0.0140827
Lyapunov exponents: 0.00980323,0.0140978
Lyapunov exponents: 0.0100636,0.0143765
Lyapunov exponents: 0.00999369,0.0144795
Lyapunov exponents: 0.00992046,0.0146382
Lyapunov exponents: 0.0100736,0.0147716
Lyapunov exponents: 0.00991936,0.0149616
Lyapunov exponents: 0.00952285,0.0149051
Lyapunov exponents: 0.00947482,0.0150807
Lyapunov exponents: 0.00947577,0.0147433
Lyapunov exponents: 0.00923567,0.0146388
Lyapunov exponents: 0.00937894,0.0146759
Lyapunov exponents: 0.00972044,0.0149811
Lyapunov exponents: 0.00964221,0.014691
Lyapunov exponents: 0.00979432,0.0144327
Lyapunov exponents: 0.00948852,0.0143438
Lyapunov exponents: 0.00956579,0.0143282
Lyapunov exponents: 0.00981466,0.0144456
Lyapunov exponents: 0.00980566,0.0143284
Lyapunov exponents: 0.00958365,0.014204
Lyapunov exponents: 0.00946265,0.014146
Lyapunov exponents: 0.00936483,0.0140484
Lyapunov exponents: 0.0095865,0.0140117
Lyapunov exponents: 0.00972133,0.0141572
Lyapunov exponents: 0.00954519,0.0141186
Lyapunov exponents: 0.00953205,0.0140837
Lyapunov exponents: 0.00981817,0.014244
Lyapunov exponents: 0.00970039,0.0141023
Lyapunov exponents: 0.00979422,0.0141178
Lyapunov exponents: 0.00981695,0.0142494
Lyapunov exponents: 0.00974633,0.0143423
Lyapunov exponents: 0.00947751,0.0143658
Lyapunov exponents: 0.00968412,0.0144895
Lyapunov exponents: 0.00961483,0.0144404
Lyapunov exponents: 0.00965109,0.014481
Lyapunov exponents: 0.00960925,0.0144996
Lyapunov exponents: 0.00955046,0.0144268
Lyapunov exponents: 0.0096073,0.0144433
Lyapunov exponents: 0.00970336,0.014312
Lyapunov exponents: 0.00955921,0.0142719
Lyapunov exponents: 0.00966401,0.0140976
Lyapunov exponents: 0.00990289,0.0139681
Lyapunov exponents: 0.00986938,0.0138043
Lyapunov exponents: 0.00976744,0.0137717
Lyapunov exponents: 0.00973425,0.0136569
Lyapunov exponents: 0.00956862,0.0136615
Lyapunov exponents: 0.00945796,0.0138015
Lyapunov exponents: 0.00943089,0.0137594
Lyapunov exponents: 0.00939459,0.0137327
Lyapunov exponents: 0.00937511,0.0138009
Lyapunov exponents: 0.00960457,0.0139136
Lyapunov exponents: 0.00964625,0.0137983
Lyapunov exponents: 0.00974966,0.0139332
Lyapunov exponents: 0.00967241,0.0139353
Lyapunov exponents: 0.00952144,0.013852
Lyapunov exponents: 0.00950394,0.0139172
Lyapunov exponents: 0.00947037,0.0138628
Lyapunov exponents: 0.00948767,0.013887
Lyapunov exponents: 0.00956623,0.013998
Lyapunov exponents: 0.00951635,0.0140598
Lyapunov exponents: 0.00970969,0.0141151
Lyapunov exponents: 0.00970272,0.0140496
Lyapunov exponents: 0.00975518,0.0140625
Lyapunov exponents: 0.00960722,0.0141516
Lyapunov exponents: 0.00945286,0.0141577
Lyapunov exponents: 0.00956307,0.0141617
Lyapunov exponents: 0.00961954,0.0143213
Lyapunov exponents: 0.00943955,0.0143488
Lyapunov exponents: 0.00951178,0.0142523
Lyapunov exponents: 0.00954845,0.014421
Lyapunov exponents: 0.00937899,0.0143567
Lyapunov exponents: 0.00946344,0.0144451
Lyapunov exponents: 0.00941592,0.0145274
Lyapunov exponents: 0.00942302,0.0146324
Lyapunov exponents: 0.00927571,0.0146272
Lyapunov exponents: 0.00925115,0.0145827
Lyapunov exponents: 0.00912043,0.014579
Lyapunov exponents: 0.00910983,0.0145366
Lyapunov exponents: 0.00912518,0.0146388
Lyapunov exponents: 0.00898722,0.0145957
Lyapunov exponents: 0.00907097,0.0145629
Lyapunov exponents: 0.00925354,0.0145417
Lyapunov exponents: 0.00919979,0.0144254
Lyapunov exponents: 0.00908761,0.0144109
Lyapunov exponents: 0.00903053,0.0143038
Lyapunov exponents: 0.0091018,0.0142295
Lyapunov exponents: 0.0091438,0.0143015
Lyapunov exponents: 0.00919517,0.0143904
Lyapunov exponents: 0.00912126,0.0143454
Lyapunov exponents: 0.00926748,0.0144541
Lyapunov exponents: 0.0092298,0.0144415
Lyapunov exponents: 0.00922321,0.0142719
Lyapunov exponents: 0.0093259,0.0142506
Lyapunov exponents: 0.00929122,0.0142716
Lyapunov exponents: 0.009146,0.0143099
Lyapunov exponents: 0.00921226,0.0143443
Lyapunov exponents: 0.00931114,0.0144601
Lyapunov exponents: 0.00921222,0.0144131
Lyapunov exponents: 0.00925418,0.0144595
Lyapunov exponents: 0.00932687,0.0145895
Lyapunov exponents: 0.00922885,0.0145281
Lyapunov exponents: 0.00920165,0.0145574
Lyapunov exponents: 0.0091674,0.0145604
Lyapunov exponents: 0.00907732,0.0146579
Lyapunov exponents: 0.00907127,0.0146296
Lyapunov exponents: 0.00904106,0.0146432
Lyapunov exponents: 0.00897936,0.0147001
Lyapunov exponents: 0.00900366,0.0146926
Lyapunov exponents: 0.00909792,0.0146884
Lyapunov exponents: 0.00914038,0.014733
Lyapunov exponents: 0.00901896,0.0147236
Lyapunov exponents: 0.00898403,0.0146994
Lyapunov exponents: 0.0091566,0.014836
Lyapunov exponents: 0.00912174,0.0147053
Lyapunov exponents: 0.00913828,0.0146858
Lyapunov exponents: 0.00909383,0.0146185
Lyapunov exponents: 0.00905083,0.0146401
Lyapunov exponents: 0.00899006,0.0147012
Lyapunov exponents: 0.00912311,0.0146907
Lyapunov exponents: 0.00918851,0.0146442
Lyapunov exponents: 0.00921097,0.0146302
Lyapunov exponents: 0.0092434,0.0147491
Lyapunov exponents: 0.00916343,0.014739
Lyapunov exponents: 0.00921969,0.0147329
Lyapunov exponents: 0.00931619,0.0147945
Lyapunov exponents: 0.00923465,0.0147583
Lyapunov exponents: 0.00924814,0.0147251
Lyapunov exponents: 0.00932863,0.0147152
Lyapunov exponents: 0.00942403,0.0148009
Lyapunov exponents: 0.00940006,0.0147341
Lyapunov exponents: 0.00948123,0.0147906
Lyapunov exponents: 0.00944844,0.0147629
Lyapunov exponents: 0.00934875,0.0147557
Lyapunov exponents: 0.0093599,0.0148162
Lyapunov exponents: 0.00939961,0.014796
Lyapunov exponents: 0.00933151,0.0147316
Lyapunov exponents: 0.00933033,0.0146791
Lyapunov exponents: 0.00927326,0.0146219
Lyapunov exponents: 0.00930574,0.0145913
Lyapunov exponents: 0.00927521,0.0145541
Lyapunov exponents: 0.00928059,0.0145626
Lyapunov exponents: 0.00933514,0.0146137
Lyapunov exponents: 0.00932948,0.0147091
Lyapunov exponents: 0.00919541,0.01466
Lyapunov exponents: 0.0092192,0.0147227
Lyapunov exponents: 0.00918348,0.0147797
Lyapunov exponents: 0.00906716,0.014811
Lyapunov exponents: 0.00907289,0.0148394
Lyapunov exponents: 0.00908117,0.0148476
Lyapunov exponents: 0.00900862,0.01489
Lyapunov exponents: 0.00895181,0.0148904
Lyapunov exponents: 0.0089608,0.014949
Lyapunov exponents: 0.00888537,0.0149493
Lyapunov exponents: 0.00886399,0.0150126
Lyapunov exponents: 0.00893612,0.0150282
Lyapunov exponents: 0.00905795,0.0149598
Lyapunov exponents: 0.00902465,0.0148675
Lyapunov exponents: 0.0090104,0.0148351
Lyapunov exponents: 0.00898508,0.0147687
Lyapunov exponents: 0.0090148,0.0146909
Lyapunov exponents: 0.00899085,0.0146706
Lyapunov exponents: 0.00899804,0.0146589
Lyapunov exponents: 0.00909631,0.0146548
Lyapunov exponents: 0.00907208,0.0146089
Lyapunov exponents: 0.0090101,0.0146086
Lyapunov exponents: 0.00905703,0.0146586
Lyapunov exponents: 0.00901159,0.0146784
Lyapunov exponents: 0.00900187,0.0146891
Lyapunov exponents: 0.00899001,0.0147379
Lyapunov exponents: 0.00908836,0.0148465
Lyapunov exponents: 0.00907159,0.0148063
Lyapunov exponents: 0.00910346,0.0148263
Lyapunov exponents: 0.00909769,0.014809
Lyapunov exponents: 0.00903768,0.0147692
Lyapunov exponents: 0.00910355,0.0147024
Lyapunov exponents: 0.00909596,0.0147327
Lyapunov exponents: 0.0090461,0.0147796
Lyapunov exponents: 0.00901645,0.0147813
Lyapunov exponents: 0.00903119,0.014809
Lyapunov exponents: 0.00908414,0.0148855
Lyapunov exponents: 0.00903241,0.0148969
Lyapunov exponents: 0.00902415,0.0148523
Lyapunov exponents: 0.00906446,0.0148389
Lyapunov exponents: 0.00904009,0.0148793
Lyapunov exponents: 0.00897867,0.0148861
Lyapunov exponents: 0.00900969,0.0148211
Lyapunov exponents: 0.0089535,0.0148271
Lyapunov exponents: 0.0088766,0.0148514
Lyapunov exponents: 0.00891555,0.0148142
Lyapunov exponents: 0.00881388,0.0148285
Lyapunov exponents: 0.00883923,0.0148221
Lyapunov exponents: 0.008857,0.0148118
Lyapunov exponents: 0.00884777,0.014854
Lyapunov exponents: 0.00889381,0.0148893
Lyapunov exponents: 0.00888991,0.0149176
Lyapunov exponents: 0.00893233,0.0149879
Lyapunov exponents: 0.00888656,0.0149962
Lyapunov exponents: 0.00887857,0.0149667
Lyapunov exponents: 0.0089065,0.0149758
Lyapunov exponents: 0.00887049,0.0149736
Lyapunov exponents: 0.00883126,0.0149832
Lyapunov exponents: 0.00881482,0.0149874
Lyapunov exponents: 0.00889504,0.0150727
Lyapunov exponents: 0.00888207,0.0150233
Lyapunov exponents: 0.00894423,0.0150292
Lyapunov exponents: 0.00896829,0.015113
Lyapunov exponents: 0.00890905,0.0151061
Lyapunov exponents: 0.00899076,0.0151576
Lyapunov exponents: 0.00896355,0.015154
Lyapunov exponents: 0.0089319,0.015136
Lyapunov exponents: 0.0089626,0.0151104
Lyapunov exponents: 0.00905259,0.0151496
Lyapunov exponents: 0.00903454,0.0151249
Lyapunov exponents: 0.00904262,0.0151341
Lyapunov exponents: 0.00913234,0.015152
Lyapunov exponents: 0.00909471,0.0150948
Lyapunov exponents: 0.00910709,0.0151002
Lyapunov exponents: 0.00912116,0.0151139
Lyapunov exponents: 0.00921368,0.0151791
Lyapunov exponents: 0.00918749,0.0150765
Lyapunov exponents: 0.00918967,0.0150293
Lyapunov exponents: 0.00915395,0.0149901
Lyapunov exponents: 0.00915893,0.0149356
Lyapunov exponents: 0.00910827,0.0149133
Lyapunov exponents: 0.00913297,0.0149133
Lyapunov exponents: 0.00908053,0.0149234
Lyapunov exponents: 0.00908073,0.014925
Lyapunov exponents: 0.0091628,0.0148745
Lyapunov exponents: 0.00912235,0.0148492
Lyapunov exponents: 0.00913662,0.0148453
Lyapunov exponents: 0.0091921,0.0148728
Lyapunov exponents: 0.00916251,0.0148843
Lyapunov exponents: 0.00915364,0.0148963
Lyapunov exponents: 0.00910424,0.014925
Lyapunov exponents: 0.00917194,0.0149659
Lyapunov exponents: 0.00915703,0.0149252
Lyapunov exponents: 0.0091991,0.0149427
Lyapunov exponents: 0.00918397,0.0149542
Lyapunov exponents: 0.00915388,0.0150099
Lyapunov exponents: 0.00916561,0.0150275
Lyapunov exponents: 0.00917775,0.0150189
Lyapunov exponents: 0.00914772,0.0150286
Lyapunov exponents: 0.00920426,0.0150641
Lyapunov exponents: 0.00914937,0.0150667
Lyapunov exponents: 0.00911334,0.0150301
Lyapunov exponents: 0.00915386,0.0150038
Lyapunov exponents: 0.00914911,0.0150379
Lyapunov exponents: 0.00909706,0.0150813
Lyapunov exponents: 0.00903935,0.0150296
Lyapunov exponents: 0.00907764,0.0150208
Lyapunov exponents: 0.00912541,0.0150763
Lyapunov exponents: 0.00909196,0.0150496
Lyapunov exponents: 0.00911762,0.0150014
Lyapunov exponents: 0.00905331,0.0149809
Lyapunov exponents: 0.00904583,0.0149819
Lyapunov exponents: 0.00910283,0.0149395
Lyapunov exponents: 0.00914578,0.0149541
Lyapunov exponents: 0.00910694,0.0149569
Lyapunov exponents: 0.00910733,0.0149365
Lyapunov exponents: 0.00914236,0.0149685
Lyapunov exponents: 0.00911499,0.0149529
Lyapunov exponents: 0.00912603,0.0149575
Lyapunov exponents: 0.0091897,0.0149815
Lyapunov exponents: 0.00920506,0.0149672
Lyapunov exponents: 0.00918407,0.0149991
Lyapunov exponents: 0.00924289,0.0149759
Lyapunov exponents: 0.00924227,0.0149348
Lyapunov exponents: 0.00919316,0.0149153
Lyapunov exponents: 0.00918577,0.0149166
Lyapunov exponents: 0.00917926,0.0148892
Lyapunov exponents: 0.00925378,0.0149467
Lyapunov exponents: 0.00921784,0.014905
Lyapunov exponents: 0.00919019,0.0148629
Lyapunov exponents: 0.00920485,0.014815
Lyapunov exponents: 0.00916692,0.0147788
Lyapunov exponents: 0.00917892,0.0147821
Lyapunov exponents: 0.00914201,0.0147617
Lyapunov exponents: 0.00909727,0.0147699
Lyapunov exponents: 0.00910403,0.0147816
Lyapunov exponents: 0.00907997,0.0148046
Lyapunov exponents: 0.00907381,0.0148422
Lyapunov exponents: 0.00901974,0.0148363
Lyapunov exponents: 0.00902468,0.0147861
Lyapunov exponents: 0.00900724,0.0147826
Lyapunov exponents: 0.00903147,0.0147651
Lyapunov exponents: 0.00901342,0.0147629
Lyapunov exponents: 0.00902762,0.014752
Lyapunov exponents: 0.00905534,0.0147658
Lyapunov exponents: 0.00907239,0.0147402
Lyapunov exponents: 0.0090336,0.0147184
Lyapunov exponents: 0.00907829,0.0146926
Lyapunov exponents: 0.00907551,0.0147059
Lyapunov exponents: 0.00913819,0.014728
Lyapunov exponents: 0.00914622,0.0147282
Lyapunov exponents: 0.00919136,0.0147762
Lyapunov exponents: 0.00917416,0.0147867
Lyapunov exponents: 0.00923017,0.0148054
Lyapunov exponents: 0.00923278,0.0147923
Lyapunov exponents: 0.00919,0.0147793
Lyapunov exponents: 0.00914639,0.0147882
Lyapunov exponents: 0.00917288,0.014837
Lyapunov exponents: 0.00916247,0.0147941
Lyapunov exponents: 0.00914274,0.0147794
Lyapunov exponents: 0.00912626,0.0147398
Lyapunov exponents: 0.0091142,0.0147421
Lyapunov exponents: 0.00911811,0.014743
Lyapunov exponents: 0.00911278,0.0147459
Lyapunov exponents: 0.00910938,0.0147585
Lyapunov exponents: 0.00909336,0.0147659
Lyapunov exponents: 0.00910718,0.0148104
Lyapunov exponents: 0.00909787,0.0148129
Lyapunov exponents: 0.0091597,0.0148056
Lyapunov exponents: 0.00915751,0.0147617
Lyapunov exponents: 0.00913335,0.0147498
Lyapunov exponents: 0.00913361,0.0147249
Lyapunov exponents: 0.00909114,0.0147179
Lyapunov exponents: 0.00908064,0.0147411
Lyapunov exponents: 0.0090483,0.0147251
Lyapunov exponents: 0.00905025,0.0146735
Lyapunov exponents: 0.00908399,0.0146942
Lyapunov exponents: 0.00909886,0.0146525
Lyapunov exponents: 0.00906504,0.0146278
Lyapunov exponents: 0.00908694,0.0146265
Lyapunov exponents: 0.00909684,0.0146675
Lyapunov exponents: 0.00908059,0.0146823
Lyapunov exponents: 0.00910986,0.0146536
Lyapunov exponents: 0.00915727,0.0147154
Lyapunov exponents: 0.00910831,0.014687
Lyapunov exponents: 0.00912891,0.0146771
Lyapunov exponents: 0.00910968,0.0146478
Lyapunov exponents: 0.00909037,0.0146569
Lyapunov exponents: 0.00909659,0.0146569
Lyapunov exponents: 0.00909996,0.0147017
Lyapunov exponents: 0.00908717,0.0147116
Lyapunov exponents: 0.00910291,0.0147015
Lyapunov exponents: 0.00915397,0.0147232
Lyapunov exponents: 0.00914444,0.0147129
Lyapunov exponents: 0.00915531,0.0147357
Lyapunov exponents: 0.00918528,0.0146708
Lyapunov exponents: 0.0091741,0.0146647
Lyapunov exponents: 0.00920909,0.0146865
Lyapunov exponents: 0.00923242,0.0146596
Lyapunov exponents: 0.00920227,0.0146258
Lyapunov exponents: 0.00917768,0.0146409
Lyapunov exponents: 0.00917965,0.014652
Lyapunov exponents: 0.00920524,0.0146958
Lyapunov exponents: 0.00917906,0.0146374
Lyapunov exponents: 0.00922378,0.0146392
Lyapunov exponents: 0.00921398,0.0146483
Lyapunov exponents: 0.00919276,0.0146494
Lyapunov exponents: 0.00919603,0.0146679
Lyapunov exponents: 0.00919257,0.0146562
Lyapunov exponents: 0.0091531,0.0146385
Lyapunov exponents: 0.0091897,0.0146343
Lyapunov exponents: 0.0091789,0.0146367
Lyapunov exponents: 0.00918134,0.0146609
Lyapunov exponents: 0.00914956,0.0146601
Lyapunov exponents: 0.00917842,0.0146321
Lyapunov exponents: 0.00925108,0.0146763
Lyapunov exponents: 0.00923714,0.014618
Lyapunov exponents: 0.00924355,0.0145818
Lyapunov exponents: 0.00921371,0.0145633
Lyapunov exponents: 0.00922978,0.0145642
Lyapunov exponents: 0.00917647,0.0145656
Lyapunov exponents: 0.00919755,0.0145905
Lyapunov exponents: 0.00917715,0.0145997
Lyapunov exponents: 0.00917587,0.0145687
Lyapunov exponents: 0.00917849,0.0145812
Lyapunov exponents: 0.00920617,0.0145768
Lyapunov exponents: 0.00925528,0.014622
Lyapunov exponents: 0.00921818,0.0145892
Lyapunov exponents: 0.00920126,0.0145804
Lyapunov exponents: 0.00918239,0.0145462
Lyapunov exponents: 0.00919957,0.0145067
Lyapunov exponents: 0.00916604,0.0144828
Lyapunov exponents: 0.00916676,0.014498
Lyapunov exponents: 0.0091643,0.01452
Lyapunov exponents: 0.00911492,0.0145153
Lyapunov exponents: 0.00910513,0.0145472
Lyapunov exponents: 0.00907954,0.0145629
Lyapunov exponents: 0.00913717,0.0146026
Lyapunov exponents: 0.00912983,0.0145421
Lyapunov exponents: 0.00913798,0.0145057
Lyapunov exponents: 0.0091063,0.0144914
Lyapunov exponents: 0.00912938,0.0145165
Lyapunov exponents: 0.00915288,0.014566
Lyapunov exponents: 0.00911913,0.0145486
Lyapunov exponents: 0.0091487,0.0145695
Lyapunov exponents: 0.00913723,0.0145706
Lyapunov exponents: 0.00908715,0.014586
Lyapunov exponents: 0.00910088,0.0145931
Lyapunov exponents: 0.0091227,0.0146037
Lyapunov exponents: 0.00910518,0.0146225
Lyapunov exponents: 0.00909656,0.014623
Lyapunov exponents: 0.00912472,0.0146419
Lyapunov exponents: 0.00910731,0.014645
Lyapunov exponents: 0.00911391,0.0146444
Lyapunov exponents: 0.00913357,0.0146351
Lyapunov exponents: 0.0091167,0.014679
Lyapunov exponents: 0.00909879,0.0146786
Lyapunov exponents: 0.00911761,0.014704
Lyapunov exponents: 0.00909181,0.0147082
Lyapunov exponents: 0.00908203,0.0146856
Lyapunov exponents: 0.00911091,0.0146928
Lyapunov exponents: 0.00910188,0.0147061
Lyapunov exponents: 0.00909885,0.014722
Lyapunov exponents: 0.00908223,0.0147203
Lyapunov exponents: 0.00912515,0.0147311
Lyapunov exponents: 0.00912115,0.0147348
Lyapunov exponents: 0.0091587,0.0147465
Lyapunov exponents: 0.00917228,0.0147414
Lyapunov exponents: 0.00913696,0.0147331
Lyapunov exponents: 0.00911643,0.0147397
Lyapunov exponents: 0.00916641,0.0147047
Lyapunov exponents: 0.00914691,0.0146827
Lyapunov exponents: 0.00917126,0.0146546
Lyapunov exponents: 0.00921968,0.014691
Lyapunov exponents: 0.00919009,0.0146711
Lyapunov exponents: 0.00919271,0.0146588
Lyapunov exponents: 0.00919096,0.0146256
Lyapunov exponents: 0.00917412,0.0146238
Lyapunov exponents: 0.00918933,0.0146478
Lyapunov exponents: 0.00915664,0.0146426
Lyapunov exponents: 0.00916471,0.0146003
Lyapunov exponents: 0.00915979,0.0146078
Lyapunov exponents: 0.00921462,0.0146499
Lyapunov exponents: 0.00919507,0.014622
Lyapunov exponents: 0.00920854,0.0145991
Lyapunov exponents: 0.00919258,0.0145747
Lyapunov exponents: 0.00918002,0.0145825
Lyapunov exponents: 0.00917945,0.0146116
Lyapunov exponents: 0.00916656,0.0146181
Lyapunov exponents: 0.00917887,0.0146199
Lyapunov exponents: 0.00919494,0.0146392
Lyapunov exponents: 0.00916478,0.0146373
Lyapunov exponents: 0.00917268,0.0146134
Lyapunov exponents: 0.00921222,0.0146097
Lyapunov exponents: 0.00920639,0.0146075
Lyapunov exponents: 0.00916997,0.0146073
Lyapunov exponents: 0.00920877,0.0146305
Lyapunov exponents: 0.0091902,0.0146238
Lyapunov exponents: 0.00916273,0.0146001
Lyapunov exponents: 0.00915749,0.014599
Lyapunov exponents: 0.00912714,0.0145713
Lyapunov exponents: 0.00913382,0.0145789
